Gridcode,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
100291,20.944 ,12.857 ,36.513 ,852.341 ,38.522 ,3.290 ,35.232 ,10.360 ,27.538 ,31.040 ,10.202 ,1642.825 ,174.492 ,113.397 ,14.965 ,486.508 ,360.778 ,374.841 ,469.730 
100292,21.321 ,13.257 ,37.189 ,853.739 ,39.157 ,3.507 ,35.650 ,10.816 ,29.005 ,31.470 ,10.580 ,1603.161 ,165.393 ,110.982 ,13.320 ,465.500 ,352.143 ,384.000 ,448.696 
100293,21.608 ,13.289 ,37.032 ,861.059 ,39.581 ,3.675 ,35.906 ,11.025 ,29.086 ,31.857 ,10.797 ,1535.476 ,158.333 ,105.302 ,13.651 ,446.159 ,335.333 ,374.651 ,431.460 
100294,21.850 ,13.402 ,37.259 ,862.775 ,39.900 ,3.934 ,35.966 ,11.157 ,27.666 ,32.107 ,11.027 ,1462.089 ,153.036 ,100.304 ,13.893 ,426.411 ,318.429 ,354.857 ,413.911 
100295,21.676 ,13.714 ,37.562 ,871.786 ,40.027 ,3.502 ,36.525 ,10.963 ,26.392 ,32.073 ,10.751 ,1425.175 ,149.000 ,97.000 ,13.097 ,414.825 ,313.016 ,347.333 ,399.905 
100296,21.748 ,14.067 ,38.102 ,874.592 ,40.359 ,3.441 ,36.917 ,10.946 ,26.290 ,32.170 ,10.798 ,1387.619 ,143.841 ,93.492 ,12.317 ,402.317 ,312.492 ,343.333 ,383.508 
100297,21.829 ,14.262 ,38.364 ,875.870 ,40.584 ,3.391 ,37.193 ,11.037 ,26.407 ,32.289 ,10.877 ,1400.179 ,141.143 ,88.036 ,12.925 ,395.143 ,313.750 ,369.304 ,374.196 
100298,22.030 ,13.981 ,37.979 ,869.046 ,40.535 ,3.717 ,36.817 ,14.808 ,25.614 ,32.394 ,11.146 ,1377.889 ,139.349 ,83.492 ,14.995 ,386.746 ,305.270 ,380.032 ,364.349 
100299,22.051 ,13.468 ,37.143 ,860.675 ,40.175 ,3.937 ,36.238 ,29.197 ,18.073 ,32.283 ,11.229 ,1365.667 ,139.651 ,85.413 ,15.356 ,388.508 ,304.587 ,387.635 ,356.984 
100300,22.146 ,13.464 ,37.195 ,859.696 ,40.114 ,3.916 ,36.198 ,33.470 ,17.938 ,32.343 ,11.325 ,1372.857 ,142.375 ,87.946 ,14.995 ,394.286 ,305.286 ,394.286 ,352.411 
100301,22.314 ,13.532 ,37.363 ,857.475 ,40.283 ,4.067 ,36.216 ,33.614 ,18.927 ,32.470 ,11.494 ,1361.286 ,141.143 ,89.794 ,14.898 ,395.984 ,296.778 ,395.984 ,348.984 
100302,22.543 ,13.561 ,37.493 ,853.736 ,40.436 ,4.245 ,36.191 ,33.780 ,21.084 ,32.636 ,11.746 ,1349.500 ,138.286 ,84.304 ,15.505 ,393.393 ,291.375 ,393.393 ,348.107 
100303,22.395 ,13.541 ,37.775 ,842.435 ,40.208 ,4.365 ,35.843 ,33.567 ,23.575 ,32.389 ,11.787 ,1349.143 ,145.905 ,83.000 ,16.589 ,404.683 ,280.381 ,404.683 ,341.143 
100304,22.259 ,13.625 ,38.424 ,828.617 ,39.794 ,4.322 ,35.471 ,33.194 ,19.790 ,32.027 ,11.790 ,1382.794 ,150.302 ,82.286 ,16.813 ,412.254 ,282.698 ,412.254 ,342.095 
100305,22.059 ,13.505 ,38.736 ,812.287 ,39.232 ,4.375 ,34.857 ,32.759 ,18.734 ,31.605 ,11.784 ,1406.464 ,153.518 ,80.411 ,18.159 ,414.768 ,275.571 ,414.768 ,345.286 
100306,21.867 ,13.132 ,38.549 ,795.857 ,38.611 ,4.543 ,34.068 ,32.002 ,18.741 ,31.221 ,11.810 ,1448.603 ,164.460 ,80.825 ,19.973 ,435.492 ,280.127 ,431.952 ,355.333 
100307,21.933 ,12.619 ,37.956 ,778.517 ,38.078 ,4.824 ,33.254 ,31.537 ,18.941 ,31.056 ,12.062 ,1513.778 ,181.857 ,82.317 ,22.830 ,472.143 ,288.159 ,462.063 ,368.810 
100308,21.974 ,11.821 ,36.742 ,764.370 ,37.428 ,5.263 ,32.165 ,31.240 ,19.095 ,30.895 ,12.277 ,1539.930 ,187.372 ,83.186 ,23.386 ,483.535 ,294.837 ,471.744 ,376.116 
100309,20.650 ,13.529 ,36.966 ,889.823 ,39.170 ,2.550 ,36.620 ,10.514 ,28.689 ,31.266 ,9.487 ,1609.839 ,176.036 ,95.554 ,20.352 ,476.893 ,321.893 ,344.821 ,469.018 
100310,20.944 ,13.603 ,36.911 ,895.184 ,39.616 ,2.752 ,36.863 ,10.459 ,29.014 ,31.629 ,9.713 ,1565.333 ,167.968 ,94.333 ,18.754 ,456.032 ,315.413 ,346.333 ,449.206 
100311,20.180 ,13.100 ,36.627 ,868.334 ,38.318 ,2.548 ,35.770 ,9.971 ,28.071 ,30.507 ,9.270 ,1690.321 ,175.482 ,105.518 ,17.388 ,489.732 ,340.643 ,385.143 ,482.821 
100312,19.086 ,12.851 ,36.910 ,839.321 ,36.602 ,1.797 ,34.805 ,9.233 ,26.757 ,29.019 ,8.537 ,1803.095 ,185.683 ,115.635 ,15.744 ,518.714 ,377.952 ,416.984 ,509.302 
100313,19.506 ,13.232 ,37.663 ,837.076 ,37.105 ,1.992 ,35.113 ,9.657 ,27.054 ,29.438 ,9.022 ,1809.095 ,184.365 ,122.603 ,13.924 ,518.905 ,395.317 ,421.444 ,507.540 
100314,20.245 ,13.418 ,37.870 ,841.309 ,38.050 ,2.614 ,35.436 ,10.573 ,26.186 ,30.254 ,9.698 ,1814.964 ,180.214 ,128.946 ,11.941 ,512.375 ,408.589 ,434.482 ,501.000 
100315,21.205 ,13.500 ,37.490 ,856.403 ,39.352 ,3.341 ,36.011 ,10.910 ,25.710 ,31.419 ,10.484 ,1678.254 ,167.270 ,121.143 ,11.559 ,472.778 ,377.476 ,407.048 ,462.460 
100316,21.568 ,13.423 ,37.045 ,866.284 ,39.836 ,3.598 ,36.237 ,10.900 ,26.154 ,31.905 ,10.730 ,1562.571 ,157.536 ,110.268 ,12.102 ,442.679 ,342.536 ,375.696 ,433.786 
100317,21.435 ,13.357 ,36.762 ,874.292 ,39.781 ,3.424 ,36.357 ,10.746 ,26.114 ,31.908 ,10.521 ,1508.381 ,150.365 ,107.079 ,10.822 ,423.571 ,335.810 ,367.238 ,410.984 
100318,21.449 ,13.687 ,37.265 ,877.922 ,39.998 ,3.281 ,36.717 ,10.738 ,26.116 ,31.978 ,10.521 ,1429.492 ,142.683 ,100.571 ,10.176 ,403.143 ,322.952 ,351.048 ,384.952 
100319,21.566 ,14.236 ,38.150 ,880.230 ,40.405 ,3.107 ,37.298 ,10.857 ,26.241 ,32.111 ,10.604 ,1402.268 ,138.357 ,92.161 ,11.093 ,392.036 ,314.250 ,360.696 ,372.250 
100320,21.667 ,13.754 ,37.294 ,877.784 ,40.233 ,3.351 ,36.883 ,10.929 ,26.043 ,32.168 ,10.721 ,1392.317 ,137.175 ,87.778 ,12.975 ,386.397 ,312.476 ,373.746 ,365.635 
100321,21.717 ,13.281 ,36.567 ,871.452 ,39.951 ,3.632 ,36.319 ,27.968 ,21.143 ,32.129 ,10.811 ,1387.143 ,139.063 ,88.413 ,13.941 ,386.508 ,313.556 ,386.159 ,358.952 
100322,21.691 ,13.164 ,36.520 ,862.455 ,39.709 ,3.655 ,36.054 ,33.132 ,23.257 ,31.987 ,10.889 ,1399.696 ,142.768 ,91.304 ,13.312 ,387.482 ,316.964 ,387.482 ,357.964 
100323,22.013 ,13.368 ,36.813 ,866.167 ,40.141 ,3.822 ,36.319 ,33.500 ,18.419 ,32.322 ,11.129 ,1383.127 ,143.667 ,91.667 ,13.927 ,391.460 ,309.937 ,391.460 ,354.921 
100324,22.216 ,13.618 ,37.238 ,866.157 ,40.475 ,3.920 ,36.555 ,33.709 ,17.961 ,32.534 ,11.337 ,1360.196 ,146.321 ,85.393 ,15.564 ,397.357 ,297.429 ,397.357 ,347.304 
100325,22.244 ,13.683 ,37.525 ,861.540 ,40.394 ,3.932 ,36.462 ,33.629 ,20.171 ,32.467 ,11.392 ,1349.254 ,150.190 ,84.857 ,16.571 ,401.270 ,285.619 ,401.270 ,344.286 
100326,22.127 ,13.686 ,38.030 ,847.629 ,39.957 ,3.976 ,35.981 ,33.298 ,18.411 ,32.144 ,11.429 ,1377.905 ,153.016 ,82.905 ,16.811 ,406.397 ,286.333 ,406.397 ,343.746 
100327,21.925 ,13.457 ,38.159 ,830.493 ,39.407 ,4.155 ,35.252 ,32.896 ,18.364 ,31.734 ,11.448 ,1386.286 ,154.982 ,80.018 ,17.696 ,407.054 ,278.232 ,407.054 ,343.089 
100328,21.827 ,13.202 ,38.084 ,817.035 ,39.011 ,4.354 ,34.657 ,32.641 ,18.392 ,31.484 ,11.538 ,1404.984 ,168.127 ,79.476 ,20.330 ,426.730 ,271.270 ,426.730 ,345.429 
100329,21.822 ,13.038 ,38.184 ,800.476 ,38.635 ,4.492 ,34.143 ,32.416 ,18.548 ,31.262 ,11.717 ,1481.778 ,189.159 ,80.381 ,23.471 ,464.905 ,275.619 ,464.905 ,358.063 
100330,21.707 ,12.380 ,37.336 ,783.791 ,37.871 ,4.713 ,33.159 ,31.609 ,18.598 ,30.914 ,11.809 ,1516.018 ,188.768 ,81.071 ,22.952 ,473.232 ,287.036 ,469.643 ,369.036 
100331,21.900 ,11.477 ,35.821 ,772.486 ,37.305 ,5.279 ,32.027 ,31.320 ,19.030 ,30.930 ,12.098 ,1528.964 ,176.750 ,85.143 ,20.452 ,471.143 ,304.250 ,455.732 ,379.375 
100332,20.660 ,13.317 ,36.142 ,904.827 ,39.360 ,2.535 ,36.825 ,10.583 ,28.775 ,31.503 ,9.325 ,1614.800 ,177.800 ,95.375 ,20.953 ,483.425 ,318.225 ,346.325 ,468.275 
100333,20.773 ,13.600 ,36.691 ,905.164 ,39.636 ,2.560 ,37.076 ,10.738 ,28.933 ,31.622 ,9.464 ,1584.533 ,169.422 ,96.444 ,18.729 ,463.933 ,323.578 ,354.400 ,452.689 
100334,19.220 ,13.048 ,36.832 ,859.180 ,37.235 ,1.835 ,35.400 ,9.813 ,27.072 ,29.428 ,8.467 ,1741.100 ,181.350 ,105.600 ,17.248 ,505.275 ,355.325 ,400.625 ,491.050 
100335,19.191 ,13.878 ,38.436 ,860.134 ,37.472 ,1.369 ,36.103 ,9.072 ,27.069 ,29.414 ,8.428 ,1708.793 ,177.793 ,101.000 ,16.710 ,490.086 ,351.569 ,406.828 ,480.897 
100336,18.805 ,13.925 ,38.762 ,847.511 ,36.846 ,0.963 ,35.883 ,9.149 ,26.643 ,28.844 ,8.214 ,1804.333 ,184.238 ,110.921 ,14.978 ,512.937 ,382.397 ,432.841 ,503.206 
100337,18.216 ,13.432 ,38.470 ,821.620 ,35.780 ,0.889 ,34.891 ,9.429 ,25.780 ,27.943 ,7.966 ,2035.804 ,203.768 ,135.911 ,12.268 ,576.339 ,451.000 ,489.054 ,549.196 
100338,19.127 ,13.446 ,38.308 ,827.517 ,36.897 ,1.806 ,35.090 ,10.265 ,24.925 ,28.992 ,8.849 ,1997.698 ,197.048 ,142.937 ,10.725 ,557.984 ,454.175 ,486.127 ,530.794 
100339,20.621 ,13.496 ,37.768 ,846.354 ,38.739 ,3.004 ,35.736 ,11.213 ,25.066 ,30.738 ,10.068 ,1769.768 ,172.232 ,130.857 ,9.775 ,480.929 ,405.839 ,441.768 ,467.643 
100340,21.054 ,13.289 ,36.648 ,870.367 ,39.394 ,3.140 ,36.254 ,10.606 ,27.135 ,31.492 ,10.205 ,1612.635 ,157.952 ,119.206 ,9.002 ,431.921 ,373.587 ,408.540 ,421.000 
100341,21.314 ,13.629 ,36.906 ,884.637 ,39.978 ,3.037 ,36.941 ,10.630 ,26.203 ,31.937 ,10.319 ,1485.921 ,146.952 ,110.794 ,8.546 ,399.984 ,347.492 ,379.175 ,383.460 
100342,21.266 ,14.073 ,37.750 ,883.871 ,40.130 ,2.870 ,37.261 ,13.000 ,25.641 ,31.879 ,10.280 ,1448.875 ,141.893 ,103.393 ,9.366 ,390.071 ,335.357 ,379.393 ,374.696 
100343,21.313 ,13.603 ,36.970 ,881.524 ,39.908 ,3.094 ,36.814 ,13.097 ,25.624 ,31.898 ,10.346 ,1410.921 ,137.873 ,96.397 ,10.960 ,382.143 ,323.667 ,376.270 ,366.841 
100344,21.557 ,12.894 ,35.630 ,880.189 ,39.760 ,3.552 ,36.208 ,10.789 ,26.181 ,32.098 ,10.581 ,1384.778 ,134.508 ,91.841 ,11.292 ,375.302 ,314.778 ,365.968 ,356.429 
100345,21.507 ,13.095 ,36.141 ,874.764 ,39.696 ,3.470 ,36.227 ,17.529 ,26.113 ,31.973 ,10.593 ,1397.161 ,135.893 ,94.196 ,11.786 ,376.554 ,315.839 ,374.357 ,357.571 
100346,21.686 ,13.367 ,36.654 ,873.960 ,40.038 ,3.559 ,36.479 ,33.370 ,21.194 ,32.141 ,10.773 ,1384.810 ,144.905 ,92.222 ,13.511 ,385.952 ,313.063 ,385.952 ,355.794 
100347,21.812 ,13.564 ,36.962 ,872.857 ,40.262 ,3.568 ,36.695 ,33.438 ,20.788 ,32.236 ,10.880 ,1373.839 ,155.750 ,87.821 ,15.539 ,398.732 ,303.643 ,398.732 ,352.268 
100348,21.840 ,13.644 ,37.143 ,873.833 ,40.254 ,3.516 ,36.738 ,33.448 ,21.500 ,32.260 ,10.859 ,1380.444 ,161.222 ,89.190 ,16.279 ,407.476 ,299.079 ,407.476 ,350.905 
100349,21.870 ,13.262 ,36.832 ,863.130 ,39.806 ,3.792 ,36.014 ,33.289 ,17.838 ,32.122 ,11.003 ,1376.746 ,153.556 ,85.730 ,16.021 ,402.556 ,291.111 ,402.556 ,346.603 
100350,21.941 ,13.080 ,36.725 ,854.888 ,39.645 ,4.030 ,35.614 ,32.868 ,18.037 ,32.098 ,11.198 ,1369.054 ,151.554 ,81.804 ,17.027 ,400.339 ,280.893 ,398.768 ,341.982 
100351,21.737 ,13.083 ,37.095 ,841.384 ,39.275 ,4.000 ,35.275 ,32.879 ,18.075 ,31.708 ,11.148 ,1399.810 ,164.873 ,81.381 ,19.046 ,419.000 ,276.508 ,419.000 ,345.968 
100352,21.727 ,12.998 ,37.349 ,825.576 ,38.998 ,4.194 ,34.805 ,32.648 ,18.249 ,31.473 ,11.313 ,1458.317 ,179.413 ,81.238 ,20.954 ,447.111 ,278.571 ,446.968 ,353.984 
100353,21.709 ,12.766 ,37.270 ,811.541 ,38.595 ,4.343 ,34.252 ,31.850 ,18.398 ,31.262 ,11.464 ,1490.643 ,176.839 ,79.679 ,20.582 ,457.018 ,287.071 ,451.125 ,362.339 
100354,21.670 ,12.194 ,36.568 ,796.600 ,37.914 ,4.579 ,33.335 ,31.448 ,18.516 ,31.019 ,11.587 ,1508.587 ,168.762 ,82.079 ,18.798 ,457.587 ,299.746 ,446.175 ,370.873 
100355,21.631 ,11.333 ,35.342 ,777.260 ,37.113 ,5.069 ,32.044 ,31.171 ,18.760 ,30.719 ,11.812 ,1526.346 ,163.596 ,90.712 ,16.860 ,456.173 ,318.712 ,432.788 ,383.692 
100356,21.684 ,10.648 ,34.318 ,761.772 ,36.566 ,5.570 ,30.996 ,30.972 ,22.072 ,30.540 ,12.050 ,1548.880 ,171.900 ,98.320 ,15.340 ,450.880 ,344.320 ,421.840 ,392.540 
100357,17.725 ,13.589 ,38.413 ,837.425 ,35.611 ,0.276 ,35.335 ,8.687 ,25.546 ,27.663 ,7.322 ,1850.317 ,189.460 ,108.063 ,15.825 ,525.000 ,383.127 ,454.698 ,506.270 
100358,17.759 ,13.914 ,39.143 ,832.057 ,35.741 ,0.220 ,35.521 ,8.852 ,25.491 ,27.646 ,7.409 ,1896.786 ,193.000 ,115.911 ,13.968 ,534.482 ,405.036 ,467.054 ,509.804 
100359,17.171 ,13.070 ,37.897 ,816.402 ,34.525 ,0.086 ,34.440 ,8.513 ,24.763 ,26.840 ,7.024 ,2023.556 ,201.143 ,134.079 ,12.016 ,566.238 ,447.413 ,496.413 ,529.063 
100360,17.668 ,12.823 ,37.407 ,816.345 ,34.925 ,0.689 ,34.236 ,9.063 ,24.225 ,27.384 ,7.573 ,2012.268 ,193.732 ,146.321 ,9.452 ,542.964 ,467.679 ,511.286 ,507.232 
100361,19.208 ,13.114 ,37.129 ,841.952 ,37.114 ,1.789 ,35.325 ,15.113 ,25.322 ,29.302 ,8.740 ,1708.571 ,164.857 ,126.254 ,8.365 ,447.841 ,403.476 ,443.159 ,426.857 
100362,20.751 ,13.919 ,37.573 ,877.117 ,39.640 ,2.603 ,37.037 ,23.617 ,27.043 ,31.317 ,9.879 ,1508.111 ,147.159 ,115.317 ,7.852 ,393.270 ,356.508 ,392.063 ,377.159 
100363,20.911 ,14.034 ,37.527 ,889.593 ,39.946 ,2.555 ,37.391 ,31.609 ,22.079 ,31.636 ,9.877 ,1463.661 ,141.625 ,109.357 ,8.521 ,388.196 ,342.696 ,388.179 ,369.268 
100364,20.984 ,13.400 ,36.549 ,882.792 ,39.579 ,2.935 ,36.644 ,24.937 ,22.376 ,31.605 ,10.011 ,1404.698 ,136.063 ,100.571 ,9.938 ,376.556 ,324.286 ,375.286 ,362.048 
100365,21.486 ,12.944 ,35.617 ,886.187 ,39.832 ,3.490 ,36.341 ,11.078 ,25.700 ,32.117 ,10.449 ,1335.762 ,128.603 ,96.127 ,9.298 ,357.381 ,311.032 ,347.968 ,343.730 
100366,21.396 ,13.284 ,36.287 ,885.745 ,39.850 ,3.248 ,36.602 ,23.936 ,24.923 ,32.029 ,10.368 ,1354.357 ,133.071 ,96.893 ,10.216 ,361.411 ,316.196 ,360.018 ,343.482 
100367,21.451 ,13.570 ,36.825 ,884.248 ,40.056 ,3.227 ,36.829 ,33.219 ,17.921 ,32.071 ,10.451 ,1369.952 ,144.159 ,93.349 ,12.316 ,376.063 ,312.540 ,376.063 ,345.524 
100368,21.402 ,13.466 ,36.730 ,878.766 ,39.970 ,3.300 ,36.670 ,33.146 ,20.277 ,31.950 ,10.443 ,1365.982 ,150.732 ,89.554 ,13.568 ,386.304 ,304.839 ,386.304 ,348.696 
100369,21.444 ,13.325 ,36.513 ,877.856 ,39.870 ,3.376 ,36.494 ,33.162 ,22.548 ,31.951 ,10.470 ,1374.079 ,152.079 ,90.540 ,13.681 ,393.905 ,300.571 ,393.905 ,351.905 
100370,21.613 ,13.070 ,36.160 ,874.600 ,39.725 ,3.568 ,36.157 ,33.248 ,19.203 ,32.049 ,10.657 ,1367.254 ,147.032 ,88.810 ,13.883 ,392.111 ,294.857 ,392.111 ,347.587 
100371,21.709 ,12.913 ,35.998 ,868.768 ,39.630 ,3.755 ,35.875 ,33.148 ,17.655 ,32.071 ,10.839 ,1366.018 ,147.911 ,85.714 ,15.304 ,392.054 ,289.464 ,391.679 ,347.054 
100372,21.603 ,13.027 ,36.289 ,865.560 ,39.537 ,3.624 ,35.913 ,32.665 ,17.803 ,31.895 ,10.733 ,1397.222 ,158.016 ,84.444 ,17.024 ,408.286 ,285.016 ,405.667 ,349.476 
100373,21.659 ,12.946 ,36.495 ,850.806 ,39.390 ,3.925 ,35.465 ,32.237 ,18.049 ,31.759 ,10.967 ,1431.159 ,161.889 ,82.127 ,18.392 ,430.778 ,281.349 ,415.825 ,351.111 
100374,21.709 ,13.104 ,37.143 ,838.652 ,39.302 ,4.014 ,35.288 ,32.093 ,18.216 ,31.618 ,11.132 ,1456.554 ,157.607 ,78.821 ,18.238 ,440.268 ,289.500 ,420.750 ,355.304 
100375,21.617 ,12.814 ,37.184 ,818.573 ,38.702 ,4.243 ,34.459 ,31.767 ,18.306 ,31.267 ,11.300 ,1466.143 ,156.175 ,79.460 ,17.543 ,439.714 ,293.889 ,426.302 ,358.492 
100376,21.569 ,11.956 ,35.962 ,798.964 ,37.882 ,4.636 ,33.245 ,31.467 ,18.484 ,30.965 ,11.502 ,1478.636 ,159.400 ,86.545 ,16.662 ,440.855 ,300.073 ,430.345 ,364.273 
100377,21.606 ,11.367 ,35.150 ,783.881 ,37.410 ,5.073 ,32.337 ,31.273 ,18.917 ,30.777 ,11.731 ,1492.692 ,155.942 ,92.750 ,14.946 ,438.327 ,317.673 ,426.019 ,365.038 
100378,17.077 ,13.657 ,38.655 ,834.034 ,35.095 ,-0.152 ,35.248 ,8.280 ,24.905 ,27.027 ,6.777 ,1780.159 ,179.386 ,102.205 ,15.041 ,494.455 ,373.250 ,450.523 ,467.659 
100379,16.624 ,13.190 ,38.041 ,822.076 ,34.208 ,-0.403 ,34.611 ,8.192 ,24.016 ,26.395 ,6.468 ,1769.063 ,175.222 ,105.746 ,13.127 ,486.317 ,382.143 ,444.460 ,457.667 
100380,17.566 ,13.404 ,38.236 ,828.818 ,35.357 ,0.311 ,35.046 ,12.991 ,22.500 ,27.475 ,7.341 ,1601.571 ,157.500 ,99.661 ,11.296 ,428.696 ,356.518 ,412.089 ,406.393 
100381,18.375 ,13.381 ,37.637 ,846.365 ,36.444 ,0.903 ,35.541 ,29.221 ,21.810 ,28.521 ,7.889 ,1499.540 ,146.476 ,100.397 ,9.595 ,396.714 ,344.952 ,396.714 ,365.857 
100382,19.878 ,13.784 ,37.689 ,863.257 ,38.584 ,2.017 ,36.567 ,22.635 ,26.898 ,30.284 ,9.176 ,1481.714 ,143.556 ,110.270 ,7.313 ,387.524 ,350.222 ,383.571 ,358.381 
100383,20.054 ,13.639 ,37.173 ,871.725 ,38.804 ,2.118 ,36.686 ,28.064 ,21.261 ,30.573 ,9.261 ,1477.143 ,141.929 ,111.161 ,7.461 ,385.946 ,350.768 ,385.339 ,359.518 
100384,20.544 ,13.490 ,36.540 ,890.984 ,39.365 ,2.460 ,36.905 ,32.256 ,21.416 ,31.300 ,9.530 ,1397.476 ,133.952 ,100.952 ,9.014 ,371.286 ,326.841 ,371.238 ,349.079 
100385,20.817 ,13.446 ,36.584 ,888.062 ,39.516 ,2.767 ,36.749 ,28.451 ,22.151 ,31.505 ,9.824 ,1338.016 ,126.429 ,98.794 ,8.487 ,352.222 ,317.190 ,351.841 ,336.968 
100386,20.927 ,13.646 ,36.798 ,895.093 ,39.730 ,2.652 ,37.079 ,30.239 ,20.512 ,31.711 ,9.825 ,1321.714 ,128.589 ,95.482 ,9.052 ,353.304 ,314.643 ,350.357 ,330.464 
100387,20.992 ,13.535 ,36.748 ,886.890 ,39.702 ,2.878 ,36.824 ,29.960 ,17.408 ,31.676 ,9.968 ,1343.095 ,136.841 ,94.222 ,10.144 ,364.413 ,311.206 ,361.635 ,334.476 
100388,20.982 ,13.268 ,36.411 ,877.841 ,39.491 ,3.062 ,36.429 ,31.759 ,20.891 ,31.548 ,10.037 ,1354.446 ,143.054 ,90.643 ,11.157 ,374.179 ,305.554 ,374.000 ,343.232 
100389,21.103 ,13.506 ,36.648 ,886.646 ,39.800 ,2.976 ,36.824 ,32.275 ,22.108 ,31.783 ,10.079 ,1354.127 ,144.587 ,89.413 ,11.810 ,378.016 ,299.317 ,377.937 ,346.492 
100390,21.222 ,13.644 ,36.984 ,884.702 ,39.916 ,3.016 ,36.900 ,32.998 ,18.521 ,31.854 ,10.206 ,1352.683 ,139.683 ,90.683 ,11.500 ,374.889 ,298.952 ,374.524 ,345.048 
100391,21.330 ,13.243 ,36.286 ,882.186 ,39.732 ,3.236 ,36.496 ,32.632 ,17.257 ,31.891 ,10.329 ,1355.089 ,141.286 ,88.821 ,13.014 ,379.839 ,293.339 ,375.250 ,345.339 
100392,21.395 ,13.176 ,36.152 ,880.975 ,39.795 ,3.352 ,36.443 ,32.552 ,17.448 ,31.929 ,10.414 ,1373.571 ,149.270 ,85.921 ,15.287 ,396.889 ,285.159 ,385.079 ,343.032 
100393,21.505 ,13.394 ,36.732 ,873.532 ,39.941 ,3.467 ,36.475 ,32.519 ,17.702 ,31.932 ,10.614 ,1393.159 ,149.889 ,84.302 ,16.929 ,415.603 ,280.794 ,389.175 ,344.063 
100394,21.527 ,13.498 ,37.130 ,862.830 ,39.839 ,3.504 ,36.336 ,32.354 ,17.850 ,31.800 ,10.752 ,1406.393 ,148.286 ,80.286 ,17.055 ,421.214 ,282.304 ,396.964 ,347.411 
100395,21.614 ,13.125 ,36.927 ,846.765 ,39.386 ,3.849 ,35.537 ,32.233 ,18.127 ,31.660 ,11.017 ,1415.635 ,145.571 ,78.714 ,16.437 ,418.619 ,281.841 ,411.921 ,348.190 
100396,21.483 ,12.374 ,36.038 ,824.268 ,38.557 ,4.238 ,34.319 ,32.298 ,18.321 ,31.228 ,11.138 ,1427.698 ,153.925 ,83.321 ,15.909 ,420.075 ,288.038 ,419.208 ,346.811 
100397,21.510 ,11.702 ,35.086 ,811.568 ,37.924 ,4.572 ,33.352 ,31.554 ,18.712 ,31.012 ,11.276 ,1434.240 ,151.980 ,84.960 ,15.716 ,421.100 ,294.000 ,417.400 ,337.540 
100398,21.457 ,11.070 ,34.526 ,785.048 ,37.238 ,5.174 ,32.064 ,31.210 ,19.184 ,30.662 ,11.592 ,1453.295 ,148.262 ,90.475 ,13.470 ,418.328 ,315.459 ,417.098 ,341.869 
100399,21.344 ,10.137 ,32.841 ,769.556 ,36.459 ,5.606 ,30.853 ,30.478 ,19.800 ,30.403 ,11.731 ,1468.656 ,151.688 ,97.125 ,12.003 ,410.313 ,337.813 ,409.688 ,351.938 
100400,17.971 ,13.769 ,38.442 ,848.337 ,36.363 ,0.554 ,35.810 ,19.840 ,20.479 ,28.142 ,7.521 ,1335.769 ,132.212 ,74.231 ,13.473 ,362.442 ,282.962 ,357.212 ,332.712 
100401,17.071 ,12.908 ,37.046 ,836.097 ,34.802 ,0.016 ,34.786 ,19.495 ,20.783 ,27.063 ,6.767 ,1464.841 ,142.952 ,92.381 ,11.021 ,394.571 ,328.952 ,390.857 ,348.429 
100402,18.160 ,13.321 ,37.357 ,847.810 ,36.378 ,0.746 ,35.632 ,16.533 ,13.214 ,28.346 ,7.705 ,1468.603 ,142.286 ,103.095 ,8.752 ,393.571 ,341.079 ,385.175 ,341.698 
100403,19.811 ,13.980 ,37.568 ,882.788 ,38.925 ,1.716 ,37.209 ,22.838 ,17.177 ,30.486 ,8.911 ,1421.143 ,134.679 ,104.589 ,7.857 ,375.196 ,334.500 ,368.732 ,336.036 
100404,20.124 ,13.817 ,37.002 ,895.243 ,39.190 ,1.841 ,37.349 ,29.175 ,13.370 ,30.938 ,9.068 ,1408.556 ,133.032 ,103.937 ,8.530 ,375.365 ,330.476 ,370.968 ,334.460 
100405,20.290 ,14.149 ,37.495 ,901.362 ,39.557 ,1.832 ,37.725 ,29.413 ,16.256 ,31.176 ,9.154 ,1355.556 ,127.508 ,100.016 ,8.316 ,360.444 ,319.873 ,357.302 ,329.492 
100406,20.530 ,14.088 ,37.457 ,901.568 ,39.780 ,2.170 ,37.611 ,29.604 ,20.841 ,31.421 ,9.398 ,1310.107 ,122.161 ,93.268 ,8.173 ,351.732 ,311.339 ,343.161 ,323.304 
100407,20.690 ,13.611 ,36.708 ,896.895 ,39.668 ,2.578 ,37.090 ,29.695 ,21.776 ,31.513 ,9.562 ,1305.730 ,127.222 ,93.429 ,8.498 ,354.159 ,302.143 ,348.603 ,327.921 
100408,20.784 ,13.171 ,35.955 ,893.105 ,39.500 ,2.850 ,36.650 ,29.761 ,21.839 ,31.554 ,9.680 ,1315.286 ,136.232 ,89.161 ,10.280 ,365.018 ,295.714 ,362.482 ,331.089 
