Gridcode,Species,Predicted
100345,Ipomoea_hederacea,0.431065502
100345,Solanum_carolinense,0.936206574
100345,Solanum_rostratum,0.08899073
100345,Ipomoea_hederifolia,0.169237503
100345,Sabatia_grandiflora,0.000378432
100345,Anagallis_arvensis,0.084664743
100345,Solanum_ptycanthum,0.09887803
100345,Chamaecrista_nictitans,0.492985934
100345,Datura_stramonium,0.407131565
100345,Lobelia_flaccidifolia,0.010790446
100345,Sabatia_brevifolia,0.00431868
100345,Ipomoea_quamoclit,0.51842474
100345,Utricularia_cornuta,0.025811919
100345,Ipomoea_purpurea,0.492155241
100345,Impatiens_capensis,0.713101365
100345,Catharanthus_roseus,0.107432059
100345,Pinguicula_pumila,0.002724428
100345,Viola_bicolor,0.611336971
100345,Sabatia_angularis,0.616617426
100345,Ipomoea_lacunosa,0.437604534
100345,Sabatia_stellaris,0.008343548
100345,Utricularia_juncea,0.019711186
100345,Hibiscus_moscheutos,0.459355359
100345,Phlox_drummondii,0.038784004
100345,Silene_noctiflora,0.011777379
100345,Ipomoea_indica,0.006146154
100345,Solanum_lycopersicum,0.222668575
100345,Sisyrinchium_rosulatum,0.45619288
100345,Coreopsis_tinctoria,0.321852441
100345,Rudbeckia_hirta,0.54302705
100345,Abutilon_theophrasti,0.364371592
100345,Physalis_pubescens,0.036485868
100345,Ipomoea_alba,0.011158953
100345,Viola_tricolor,0.027473954
100345,Senna_occidentalis,0.027975575
100345,Impatiens_pallida,0.163549288
100345,Sabatia_bartramii,0.001667538
100345,Helianthus_annuus,0.325484987
100345,Orobanche_uniflora,0.067134226
100345,Malva_neglecta,0.094727536
100345,Solanum_dulcamara,0.090619033
100345,Helenium_amarum,0.559227713
100345,Houstonia_pusilla,0.67983622
100345,Chamaecrista_fasciculata,0.582767637
100345,Ipomoea_coccinea,0.447659561
100346,Ipomoea_lacunosa,0.397283622
100346,Agrostemma_githago,0.027023468
100346,Hibiscus_trionum,0.094554402
100346,Anagallis_arvensis,0.059976838
100346,Datura_stramonium,0.285662279
100346,Helianthus_debilis,0.008946602
100346,Solanum_ptycanthum,0.094832141
100346,Solanum_americanum,0.179970222
100346,Eustoma_exaltatum,0.000721176
100346,Helianthus_annuus,0.239917836
100346,Solanum_nigrum,0.02735274
100346,Catharanthus_roseus,0.076575001
100346,Oxalis_corniculata,0.318309246
100346,Viola_bicolor,0.541721929
100346,Ipomoea_alba,0.005926755
100346,Silene_noctiflora,0.0113117
100346,Houstonia_pusilla,0.666277878
100346,Bidens_vulgata,0.016706628
100346,Senna_occidentalis,0.01924088
100346,Ipomoea_hederacea,0.384804561
100346,Asemeia_violacea,0.302022109
100346,Ipomoea_indica,0.00517104
100346,Utricularia_cornuta,0.023681778
100346,Solanum_rostratum,0.073729614
100346,Ipomoea_purpurea,0.429920863
100346,Coreopsis_basalis,0.018438733
100346,Solanum_carolinense,0.909960256
100346,Sabatia_angularis,0.548564081
100346,Sabatia_stellaris,0.009181452
100346,Sabatia_grandiflora,0.000488322
100346,Hibiscus_moscheutos,0.445155209
100346,Lobelia_flaccidifolia,0.015264747
100346,Sabatia_brevifolia,0.007629367
100346,Ipomoea_quamoclit,0.44218593
100346,Orobanche_uniflora,0.059794623
100346,Oxalis_grandis,0.021711916
100346,Impatiens_capensis,0.467950891
100346,Ipomoea_coccinea,0.342688008
100346,Pinguicula_pumila,0.00487668
100346,Ipomoea_hederifolia,0.11216009
100346,Rudbeckia_hirta,0.417514262
100346,Phlox_drummondii,0.037450002
100346,Physalis_pubescens,0.025301765
100346,Chamaecrista_fasciculata,0.499813109
100346,Physalis_angulata,0.204860378
100346,Sabatia_bartramii,0.00301251
100346,Utricularia_juncea,0.040209749
100346,Helenium_amarum,0.574214869
100346,Impatiens_pallida,0.071348035
100346,Solanum_dulcamara,0.026471262
100346,Sisyrinchium_rosulatum,0.391786071
100346,Coreopsis_tinctoria,0.236895506
100346,Malva_neglecta,0.061785907
100346,Chamaecrista_nictitans,0.439116767
100346,Solanum_lycopersicum,0.130017874
100346,Viola_tricolor,0.027008405
100346,Abutilon_theophrasti,0.185701373
100347,Sabatia_grandiflora,0.000858695
100347,Hibiscus_trionum,0.070634618
100347,Silene_noctiflora,0.010721621
100347,Solanum_carolinense,0.874547437
100347,Ipomoea_indica,0.006208657
100347,Anagallis_arvensis,0.049999029
100347,Solanum_nigrum,0.026077306
100347,Datura_stramonium,0.23310013
100347,Ipomoea_purpurea,0.389668669
100347,Solanum_americanum,0.189924628
100347,Coreopsis_basalis,0.025558288
100347,Sabatia_angularis,0.437859383
100347,Physalis_pubescens,0.024140122
100347,Eustoma_exaltatum,0.000907237
100347,Physalis_angulata,0.181756532
100347,Oxalis_corniculata,0.29395572
100347,Phlox_drummondii,0.042840695
100347,Agrostemma_githago,0.0219066
100347,Chamaecrista_fasciculata,0.486714979
100347,Utricularia_cornuta,0.03119184
100347,Ipomoea_coccinea,0.272784403
100347,Helianthus_annuus,0.221246088
100347,Catharanthus_roseus,0.075555071
100347,Solanum_rostratum,0.071877372
100347,Solanum_dulcamara,0.017427999
100347,Viola_bicolor,0.461976534
100347,Ipomoea_alba,0.005628065
100347,Rudbeckia_hirta,0.395932741
100347,Lobelia_flaccidifolia,0.017411094
100347,Bidens_vulgata,0.014994847
100347,Solanum_ptycanthum,0.089595135
100347,Helianthus_debilis,0.011667341
100347,Ipomoea_quamoclit,0.422141434
100347,Coreopsis_tinctoria,0.209879298
100347,Sisyrinchium_rosulatum,0.360998622
100347,Helenium_amarum,0.542474069
100347,Abutilon_theophrasti,0.142013126
100347,Pinguicula_pumila,0.008335101
100347,Ipomoea_hederifolia,0.103526852
100347,Ipomoea_hederacea,0.357031833
100347,Houstonia_pusilla,0.631754225
100347,Ipomoea_lacunosa,0.351056838
100347,Hibiscus_moscheutos,0.438877015
100347,Viola_tricolor,0.028673867
100347,Solanum_lycopersicum,0.109424846
100347,Orobanche_uniflora,0.0531508
100347,Sabatia_bartramii,0.004904275
100347,Utricularia_juncea,0.063107655
100347,Chamaecrista_nictitans,0.423044321
100347,Malva_neglecta,0.048973683
100347,Sabatia_stellaris,0.014312124
100347,Asemeia_violacea,0.28801876
100347,Oxalis_grandis,0.012350175
100347,Senna_occidentalis,0.018668064
100347,Impatiens_capensis,0.343785159
100347,Sabatia_brevifolia,0.01264967
100347,Impatiens_pallida,0.042777931
100348,Ipomoea_alba,0.009425177
100348,Sabatia_grandiflora,0.003968634
100348,Agrostemma_githago,0.014604637
100348,Physalis_pubescens,0.028317853
100348,Solanum_nigrum,0.016204118
100348,Helenium_amarum,0.476411894
100348,Silene_noctiflora,0.007444475
100348,Utricularia_cornuta,0.061769676
100348,Viola_bicolor,0.331195577
100348,Sabatia_angularis,0.269723698
100348,Solanum_americanum,0.195555038
100348,Solanum_rostratum,0.058866551
100348,Datura_stramonium,0.153219543
100348,Bidens_vulgata,0.012860584
100348,Impatiens_pallida,0.01823367
100348,Catharanthus_roseus,0.08989103
100348,Viola_tricolor,0.030430764
100348,Sabatia_bartramii,0.012835971
100348,Abutilon_theophrasti,0.085875416
100348,Anagallis_arvensis,0.031267135
100348,Ipomoea_hederifolia,0.156394634
100348,Coreopsis_basalis,0.050331919
100348,Senna_occidentalis,0.034260586
100348,Hibiscus_moscheutos,0.373408477
100348,Malva_neglecta,0.025782462
100348,Ipomoea_lacunosa,0.242367992
100348,Asemeia_violacea,0.318876394
100348,Ipomoea_indica,0.012932899
100348,Impatiens_capensis,0.180274369
100348,Coreopsis_tinctoria,0.164108479
100348,Pinguicula_pumila,0.023340451
100348,Solanum_dulcamara,0.009714184
100348,Oxalis_corniculata,0.275354439
100348,Ipomoea_purpurea,0.30041585
100348,Chamaecrista_nictitans,0.417248088
100348,Lobelia_flaccidifolia,0.029104556
100348,Utricularia_juncea,0.12148722
100348,Physalis_angulata,0.169619283
100348,Ipomoea_quamoclit,0.441877068
100348,Solanum_lycopersicum,0.091265441
100348,Phlox_drummondii,0.072441599
100348,Hibiscus_trionum,0.031955242
100348,Ipomoea_coccinea,0.198822636
100348,Orobanche_uniflora,0.041916008
100348,Sabatia_stellaris,0.026808346
100348,Sabatia_brevifolia,0.040296234
100348,Rudbeckia_hirta,0.379676874
100348,Solanum_carolinense,0.781444965
100348,Eustoma_exaltatum,0.001790868
100348,Helianthus_debilis,0.026347962
100348,Solanum_ptycanthum,0.073577911
100348,Chamaecrista_fasciculata,0.474957867
100348,Helianthus_annuus,0.191098456
100348,Oxalis_grandis,0.006517466
100348,Ipomoea_hederacea,0.283388184
100348,Sisyrinchium_rosulatum,0.401707618
100348,Houstonia_pusilla,0.595951863
100349,Viola_bicolor,0.35594581
100349,Anagallis_arvensis,0.04400161
100349,Sabatia_grandiflora,0.003785419
100349,Coreopsis_tinctoria,0.201607868
100349,Sabatia_bartramii,0.012456839
100349,Abutilon_theophrasti,0.128997225
100349,Coreopsis_basalis,0.046563395
100349,Silene_noctiflora,0.008750823
100349,Solanum_rostratum,0.072880015
100349,Chamaecrista_nictitans,0.454988622
100349,Sabatia_angularis,0.283454272
100349,Catharanthus_roseus,0.115872735
100349,Solanum_carolinense,0.805200615
100349,Ipomoea_quamoclit,0.492029988
100349,Ipomoea_indica,0.015906935
100349,Physalis_pubescens,0.03329538
100349,Oxalis_corniculata,0.344912818
100349,Ipomoea_hederifolia,0.171866898
100349,Ipomoea_purpurea,0.340890581
100349,Datura_stramonium,0.19231401
100349,Ipomoea_alba,0.012526197
100349,Impatiens_capensis,0.233374067
100349,Asemeia_violacea,0.32028632
100349,Sabatia_stellaris,0.038154028
100349,Ipomoea_hederacea,0.33333927
100349,Agrostemma_githago,0.016904997
100349,Helenium_amarum,0.51563817
100349,Solanum_lycopersicum,0.121245668
100349,Impatiens_pallida,0.024806075
100349,Viola_tricolor,0.031876879
100349,Solanum_americanum,0.226274102
100349,Orobanche_uniflora,0.042501109
100349,Solanum_dulcamara,0.015329592
100349,Malva_neglecta,0.03609848
100349,Utricularia_cornuta,0.06143443
100349,Chamaecrista_fasciculata,0.544966529
100349,Ipomoea_lacunosa,0.290834849
100349,Bidens_vulgata,0.014750451
100349,Phlox_drummondii,0.074792523
100349,Helianthus_annuus,0.234964463
100349,Solanum_nigrum,0.020369935
100349,Physalis_angulata,0.21157658
100349,Hibiscus_moscheutos,0.426021915
100349,Utricularia_juncea,0.108714174
100349,Oxalis_grandis,0.007645587
100349,Pinguicula_pumila,0.022718348
100349,Rudbeckia_hirta,0.435564212
100349,Helianthus_debilis,0.030492705
100349,Solanum_ptycanthum,0.078657151
100349,Lobelia_flaccidifolia,0.024531918
100349,Sabatia_brevifolia,0.037417674
100349,Sisyrinchium_rosulatum,0.41985776
100349,Ipomoea_coccinea,0.218453113
100349,Hibiscus_trionum,0.046592958
100349,Eustoma_exaltatum,0.002402884
100349,Senna_occidentalis,0.036125922
100349,Houstonia_pusilla,0.575512319
100350,Sabatia_grandiflora,0.003315365
100350,Viola_bicolor,0.407879999
100350,Abutilon_theophrasti,0.169673556
100350,Physalis_pubescens,0.037220238
100350,Solanum_carolinense,0.841921196
100350,Chamaecrista_nictitans,0.496331069
100350,Ipomoea_purpurea,0.392594104
100350,Ipomoea_alba,0.01449431
100350,Solanum_rostratum,0.087628051
100350,Ipomoea_hederifolia,0.192125347
100350,Helenium_amarum,0.588884356
100350,Sabatia_stellaris,0.047727425
100350,Solanum_lycopersicum,0.148890011
100350,Impatiens_capensis,0.285879834
100350,Anagallis_arvensis,0.05811267
100350,Orobanche_uniflora,0.043563711
100350,Solanum_dulcamara,0.019036052
100350,Sisyrinchium_rosulatum,0.463711649
100350,Viola_tricolor,0.033214415
100350,Solanum_ptycanthum,0.086003249
100350,Sabatia_angularis,0.333955754
100350,Malva_neglecta,0.046366145
100350,Catharanthus_roseus,0.139858048
100350,Ipomoea_quamoclit,0.557606624
100350,Ipomoea_indica,0.018285027
100350,Chamaecrista_fasciculata,0.605967736
100350,Solanum_americanum,0.257805826
100350,Coreopsis_basalis,0.047432396
100350,Oxalis_grandis,0.008647266
100350,Pinguicula_pumila,0.022319602
100350,Utricularia_cornuta,0.057243639
100350,Bidens_vulgata,0.015998951
100350,Senna_occidentalis,0.037505677
100350,Phlox_drummondii,0.078798399
100350,Oxalis_corniculata,0.407134272
100350,Asemeia_violacea,0.348719083
100350,Coreopsis_tinctoria,0.240924996
100350,Ipomoea_coccinea,0.257622122
100350,Hibiscus_moscheutos,0.490058065
100350,Helianthus_debilis,0.032830841
100350,Ipomoea_lacunosa,0.361439872
100350,Eustoma_exaltatum,0.002693461
100350,Impatiens_pallida,0.030923322
100350,Hibiscus_trionum,0.063160923
100350,Sabatia_brevifolia,0.036942977
100350,Sabatia_bartramii,0.01235184
100350,Solanum_nigrum,0.02462739
100350,Datura_stramonium,0.232347967
100350,Silene_noctiflora,0.009918477
100350,Helianthus_annuus,0.277291615
100350,Ipomoea_hederacea,0.395253666
100350,Agrostemma_githago,0.019425636
100350,Physalis_angulata,0.263776747
100350,Lobelia_flaccidifolia,0.024077373
100350,Houstonia_pusilla,0.604917068
100350,Rudbeckia_hirta,0.479082383
100350,Utricularia_juncea,0.106142131
100351,Sabatia_grandiflora,0.003567002
100351,Ipomoea_hederifolia,0.174683078
100351,Sabatia_angularis,0.290381621
100351,Viola_bicolor,0.374895476
100351,Orobanche_uniflora,0.044723655
100351,Malva_neglecta,0.045513359
100351,Ipomoea_purpurea,0.380436452
100351,Helianthus_annuus,0.276286477
100351,Ipomoea_alba,0.013834724
100351,Impatiens_capensis,0.275497392
100351,Asemeia_violacea,0.320837702
100351,Solanum_carolinense,0.826852463
100351,Solanum_rostratum,0.085890996
100351,Coreopsis_basalis,0.044309955
100351,Oxalis_corniculata,0.403303621
100351,Coreopsis_tinctoria,0.233564798
100351,Abutilon_theophrasti,0.166540361
100351,Solanum_americanum,0.261852078
100351,Silene_noctiflora,0.009871164
100351,Solanum_dulcamara,0.019969766
100351,Viola_tricolor,0.034028357
100351,Helenium_amarum,0.544282203
100351,Ipomoea_indica,0.017070552
100351,Physalis_angulata,0.23972427
100351,Ipomoea_quamoclit,0.527428736
100351,Chamaecrista_nictitans,0.492881071
100351,Impatiens_pallida,0.029715428
100351,Sabatia_stellaris,0.048902163
100351,Sisyrinchium_rosulatum,0.425518268
100351,Utricularia_cornuta,0.066317202
100351,Catharanthus_roseus,0.135492716
100351,Anagallis_arvensis,0.054770299
100351,Phlox_drummondii,0.076047715
100351,Hibiscus_moscheutos,0.472318063
100351,Helianthus_debilis,0.032503366
100351,Sabatia_brevifolia,0.035457864
100351,Oxalis_grandis,0.007774027
100351,Ipomoea_coccinea,0.226986452
100351,Solanum_lycopersicum,0.145489221
100351,Datura_stramonium,0.225897858
100351,Agrostemma_githago,0.018236317
100351,Solanum_ptycanthum,0.085057113
100351,Hibiscus_trionum,0.059723527
100351,Bidens_vulgata,0.016195875
100351,Rudbeckia_hirta,0.492963757
100351,Chamaecrista_fasciculata,0.603936363
100351,Sabatia_bartramii,0.012289762
100351,Houstonia_pusilla,0.564095688
100351,Ipomoea_lacunosa,0.327498157
100351,Pinguicula_pumila,0.023189903
100351,Physalis_pubescens,0.036906673
100351,Senna_occidentalis,0.035227325
100351,Lobelia_flaccidifolia,0.02091135
100351,Solanum_nigrum,0.024062844
100351,Eustoma_exaltatum,0.002737062
100351,Ipomoea_hederacea,0.375512775
100351,Utricularia_juncea,0.107604734
100352,Ipomoea_hederifolia,0.13345628
100352,Sabatia_grandiflora,0.001565643
100352,Viola_bicolor,0.423939067
100352,Coreopsis_tinctoria,0.257852278
100352,Ipomoea_alba,0.009901607
100352,Solanum_dulcamara,0.025345546
100352,Helenium_amarum,0.561657428
100352,Viola_tricolor,0.032415835
100352,Coreopsis_basalis,0.029639196
100352,Malva_neglecta,0.061938194
100352,Solanum_nigrum,0.029507287
100352,Solanum_carolinense,0.871712948
100352,Solanum_rostratum,0.091930865
100352,Abutilon_theophrasti,0.202357373
100352,Sabatia_stellaris,0.035953678
100352,Asemeia_violacea,0.297180959
100352,Ipomoea_quamoclit,0.520564962
100352,Catharanthus_roseus,0.122518685
100352,Sabatia_angularis,0.370321863
100352,Ipomoea_coccinea,0.250473537
100352,Impatiens_capensis,0.368325643
100352,Hibiscus_moscheutos,0.495615868
100352,Impatiens_pallida,0.048218048
100352,Sabatia_brevifolia,0.018825475
100352,Ipomoea_indica,0.011091011
100352,Sisyrinchium_rosulatum,0.396089867
100352,Ipomoea_purpurea,0.429056216
100352,Helianthus_annuus,0.300098649
100352,Oxalis_grandis,0.009967108
100352,Ipomoea_lacunosa,0.376098443
100352,Hibiscus_trionum,0.086573495
100352,Oxalis_corniculata,0.427800676
100352,Anagallis_arvensis,0.068582719
100352,Datura_stramonium,0.268194133
100352,Chamaecrista_fasciculata,0.624417688
100352,Utricularia_cornuta,0.052054713
100352,Solanum_americanum,0.274324665
100352,Pinguicula_pumila,0.014151718
100352,Sabatia_bartramii,0.007593488
100352,Bidens_vulgata,0.01767359
100352,Phlox_drummondii,0.056491178
100352,Agrostemma_githago,0.021238254
100352,Silene_noctiflora,0.01167459
100352,Helianthus_debilis,0.020443187
100352,Physalis_angulata,0.237757137
100352,Rudbeckia_hirta,0.519344102
100352,Houstonia_pusilla,0.5587707
100352,Orobanche_uniflora,0.050489963
100352,Chamaecrista_nictitans,0.498950771
100352,Solanum_lycopersicum,0.158490696
100352,Lobelia_flaccidifolia,0.01436013
100352,Senna_occidentalis,0.023395694
100352,Ipomoea_hederacea,0.40560286
100352,Physalis_pubescens,0.033877569
100352,Eustoma_exaltatum,0.001870739
100352,Utricularia_juncea,0.076171967
100352,Solanum_ptycanthum,0.090916464
100353,Malva_neglecta,0.064967294
100353,Viola_bicolor,0.441918752
100353,Ipomoea_coccinea,0.257014235
100353,Sabatia_grandiflora,0.001178406
100353,Abutilon_theophrasti,0.206023115
100353,Sabatia_stellaris,0.031458195
100353,Coreopsis_tinctoria,0.267677039
100353,Oxalis_grandis,0.009721956
100353,Coreopsis_basalis,0.026783843
100353,Impatiens_capensis,0.405677086
100353,Catharanthus_roseus,0.111317558
100353,Utricularia_cornuta,0.054867629
100353,Impatiens_pallida,0.052970847
100353,Asemeia_violacea,0.291706965
100353,Eustoma_exaltatum,0.001448425
100353,Ipomoea_alba,0.007489014
100353,Solanum_nigrum,0.03104624
100353,Ipomoea_purpurea,0.45326475
100353,Solanum_lycopersicum,0.157430573
100353,Ipomoea_quamoclit,0.515280322
100353,Viola_tricolor,0.033735236
100353,Helianthus_annuus,0.311138498
100353,Sabatia_bartramii,0.006491584
100353,Solanum_dulcamara,0.025668497
100353,Solanum_carolinense,0.889329269
100353,Anagallis_arvensis,0.067748836
100353,Sabatia_angularis,0.396295759
100353,Chamaecrista_nictitans,0.508277055
100353,Solanum_americanum,0.285104923
100353,Hibiscus_trionum,0.090206429
100353,Datura_stramonium,0.28017043
100353,Chamaecrista_fasciculata,0.633291066
100353,Hibiscus_moscheutos,0.512189696
100353,Phlox_drummondii,0.051785585
100353,Pinguicula_pumila,0.012428008
100353,Orobanche_uniflora,0.05529148
100353,Oxalis_corniculata,0.430864716
100353,Sisyrinchium_rosulatum,0.383538452
100353,Utricularia_juncea,0.076302904
100353,Lobelia_flaccidifolia,0.012863295
100353,Silene_noctiflora,0.012188001
100353,Bidens_vulgata,0.01851785
100353,Physalis_angulata,0.222061835
100353,Rudbeckia_hirta,0.543412356
100353,Ipomoea_indica,0.008558141
100353,Helianthus_debilis,0.017047904
100353,Solanum_ptycanthum,0.09648126
100353,Sabatia_brevifolia,0.015431988
100353,Ipomoea_hederifolia,0.115674825
100353,Helenium_amarum,0.55577572
100353,Ipomoea_hederacea,0.414913103
100353,Houstonia_pusilla,0.586689334
100353,Agrostemma_githago,0.021616007
100353,Physalis_pubescens,0.031852683
100353,Solanum_rostratum,0.094979291
100353,Ipomoea_lacunosa,0.384346735
100353,Senna_occidentalis,0.018813673
100354,Utricularia_cornuta,0.082133468
100354,Sabatia_stellaris,0.057981327
100354,Coreopsis_basalis,0.0352416
100354,Coreopsis_tinctoria,0.32917419
100354,Viola_tricolor,0.043945267
100354,Silene_noctiflora,0.016815956
100354,Impatiens_capensis,0.44638989
100354,Oxalis_grandis,0.01052494
100354,Sabatia_grandiflora,0.00182369
100354,Ipomoea_coccinea,0.265053102
100354,Hibiscus_moscheutos,0.612937129
100354,Solanum_nigrum,0.049744696
100354,Bidens_vulgata,0.02514305
100354,Malva_neglecta,0.086112876
100354,Ipomoea_purpurea,0.503546509
100354,Catharanthus_roseus,0.146787676
100354,Physalis_angulata,0.229431822
100354,Asemeia_violacea,0.331584602
100354,Ipomoea_alba,0.009677289
100354,Chamaecrista_fasciculata,0.72781403
100354,Solanum_dulcamara,0.036297607
100354,Sisyrinchium_rosulatum,0.435722959
100354,Sabatia_bartramii,0.010173735
100354,Helianthus_annuus,0.364027191
100354,Physalis_pubescens,0.036067723
100354,Solanum_rostratum,0.119599373
100354,Pinguicula_pumila,0.018271953
100354,Solanum_carolinense,0.91489075
100354,Lobelia_flaccidifolia,0.014527647
100354,Helianthus_debilis,0.0275056
100354,Solanum_lycopersicum,0.196392901
100354,Datura_stramonium,0.324734415
100354,Ipomoea_indica,0.011623103
100354,Oxalis_corniculata,0.512059921
100354,Helenium_amarum,0.565228004
100354,Impatiens_pallida,0.067611152
100354,Anagallis_arvensis,0.086680385
100354,Viola_bicolor,0.447790583
100354,Chamaecrista_nictitans,0.596303266
100354,Houstonia_pusilla,0.617497553
100354,Hibiscus_trionum,0.112793214
100354,Solanum_americanum,0.369960633
100354,Ipomoea_lacunosa,0.418097119
100354,Agrostemma_githago,0.026676669
100354,Ipomoea_quamoclit,0.54860598
100354,Solanum_ptycanthum,0.122146417
100354,Abutilon_theophrasti,0.246982168
100354,Orobanche_uniflora,0.069571461
100354,Eustoma_exaltatum,0.002396866
100354,Ipomoea_hederifolia,0.125759238
100354,Sabatia_angularis,0.396648949
100354,Utricularia_juncea,0.115818997
100354,Sabatia_brevifolia,0.021687697
100354,Senna_occidentalis,0.019837872
100354,Ipomoea_hederacea,0.470182352
100354,Rudbeckia_hirta,0.614848883
100354,Phlox_drummondii,0.066529036
100355,Utricularia_cornuta,0.117148322
100355,Coreopsis_tinctoria,0.499853528
100355,Coreopsis_basalis,0.042912921
100355,Catharanthus_roseus,0.286537867
100355,Solanum_dulcamara,0.127496487
100355,Impatiens_capensis,0.640586089
100355,Silene_noctiflora,0.027404037
100355,Chamaecrista_fasciculata,0.85425415
100355,Chamaecrista_nictitans,0.730632794
100355,Solanum_rostratum,0.19453029
100355,Sabatia_bartramii,0.014452388
100355,Oxalis_corniculata,0.698584534
100355,Datura_stramonium,0.49035438
100355,Hibiscus_moscheutos,0.757951264
100355,Ipomoea_quamoclit,0.658533619
100355,Ipomoea_alba,0.027691144
100355,Helianthus_annuus,0.512388538
100355,Sisyrinchium_rosulatum,0.564578015
100355,Helenium_amarum,0.626482595
100355,Helianthus_debilis,0.066617605
100355,Anagallis_arvensis,0.167559852
100355,Ipomoea_hederifolia,0.211467341
100355,Sabatia_angularis,0.429371516
100355,Malva_neglecta,0.171375168
100355,Bidens_vulgata,0.044041247
100355,Lobelia_flaccidifolia,0.015732571
100355,Ipomoea_lacunosa,0.534614071
100355,Solanum_lycopersicum,0.362039417
100355,Solanum_ptycanthum,0.170207762
100355,Ipomoea_coccinea,0.351657424
100355,Sabatia_stellaris,0.150004352
100355,Pinguicula_pumila,0.023474928
100355,Ipomoea_indica,0.026547175
100355,Abutilon_theophrasti,0.483344488
100355,Sabatia_grandiflora,0.003371961
100355,Physalis_pubescens,0.0579956
100355,Physalis_angulata,0.341637349
100355,Senna_occidentalis,0.034285505
100355,Solanum_americanum,0.490077254
100355,Agrostemma_githago,0.044674205
100355,Solanum_nigrum,0.098894788
100355,Phlox_drummondii,0.10228852
100355,Impatiens_pallida,0.13854893
100355,Oxalis_grandis,0.020815598
100355,Ipomoea_purpurea,0.609635559
100355,Viola_bicolor,0.520048665
100355,Houstonia_pusilla,0.656517515
100355,Solanum_carolinense,0.946736161
100355,Sabatia_brevifolia,0.029289851
100355,Eustoma_exaltatum,0.007268414
100355,Utricularia_juncea,0.133164236
100355,Ipomoea_hederacea,0.608247594
100355,Asemeia_violacea,0.405477347
100355,Viola_tricolor,0.061963485
100355,Hibiscus_trionum,0.217710809
100355,Orobanche_uniflora,0.091170232
100355,Rudbeckia_hirta,0.745806759
100356,Impatiens_capensis,0.831578229
100356,Solanum_dulcamara,0.444315833
100356,Anagallis_arvensis,0.272382034
100356,Solanum_ptycanthum,0.252580813
100356,Catharanthus_roseus,0.435501414
100356,Agrostemma_githago,0.078095871
100356,Oxalis_corniculata,0.8102684
100356,Malva_neglecta,0.323353091
100356,Chamaecrista_fasciculata,0.914193591
100356,Asemeia_violacea,0.434997194
100356,Ipomoea_alba,0.061302483
100356,Physalis_angulata,0.41833086
100356,Silene_noctiflora,0.046850841
100356,Ipomoea_hederifolia,0.289573131
100356,Bidens_vulgata,0.081598064
100356,Ipomoea_quamoclit,0.69267443
100356,Phlox_drummondii,0.136929083
100356,Coreopsis_tinctoria,0.677646075
100356,Sabatia_stellaris,0.278338095
100356,Sabatia_angularis,0.426163105
100356,Helianthus_annuus,0.652159138
100356,Sabatia_grandiflora,0.005106665
100356,Solanum_carolinense,0.966243549
100356,Ipomoea_hederacea,0.723801604
100356,Utricularia_juncea,0.142439005
100356,Chamaecrista_nictitans,0.823650387
100356,Hibiscus_trionum,0.378873292
100356,Oxalis_grandis,0.044622742
100356,Sabatia_bartramii,0.014517351
100356,Sisyrinchium_rosulatum,0.62615275
100356,Solanum_lycopersicum,0.556903549
100356,Orobanche_uniflora,0.135482798
100356,Physalis_pubescens,0.084895037
100356,Viola_tricolor,0.095413464
100356,Coreopsis_basalis,0.042890091
100356,Lobelia_flaccidifolia,0.014857885
100356,Solanum_rostratum,0.311319287
100356,Ipomoea_lacunosa,0.617590008
100356,Sabatia_brevifolia,0.028494902
100356,Impatiens_pallida,0.262656964
100356,Solanum_nigrum,0.196739679
100356,Ipomoea_indica,0.042902738
100356,Viola_bicolor,0.599897887
100356,Pinguicula_pumila,0.022326244
100356,Hibiscus_moscheutos,0.860461092
100356,Ipomoea_purpurea,0.705630428
100356,Helianthus_debilis,0.132319479
100356,Houstonia_pusilla,0.713534913
100356,Solanum_americanum,0.566883311
100356,Eustoma_exaltatum,0.017130976
100356,Senna_occidentalis,0.052085805
100356,Datura_stramonium,0.679853534
100356,Abutilon_theophrasti,0.754065734
100356,Helenium_amarum,0.62403013
100356,Ipomoea_coccinea,0.446044477
100356,Utricularia_cornuta,0.168449224
100356,Rudbeckia_hirta,0.845160776
100357,Silene_noctiflora,0.002667173
100357,Ipomoea_lacunosa,0.03901396
100357,Ipomoea_quamoclit,0.254285412
100357,Chamaecrista_fasciculata,0.392354914
100357,Lobelia_flaccidifolia,0.002426345
100357,Malva_neglecta,0.022766289
100357,Solanum_carolinense,0.946376372
100357,Ipomoea_alba,0.004947182
100357,Utricularia_juncea,0.001507509
100357,Datura_stramonium,0.201847636
100357,Phlox_drummondii,0.016142685
100357,Solanum_americanum,0.090571063
100357,Solanum_dulcamara,0.170761296
100357,Chamaecrista_nictitans,0.346264476
100357,Catharanthus_roseus,0.023517817
100357,Ipomoea_indica,0.000654682
100357,Sabatia_angularis,0.652166143
100357,Impatiens_capensis,0.870985952
100357,Helenium_amarum,0.043687064
100357,Orobanche_uniflora,0.114912947
100357,Coreopsis_basalis,0.000878647
100357,Anagallis_arvensis,0.01183203
100357,Solanum_rostratum,0.010953186
100357,Sabatia_brevifolia,0.000273506
100357,Solanum_ptycanthum,0.036511445
100357,Oxalis_grandis,0.272761149
100357,Asemeia_violacea,0.180923639
